full_text,kelas
@Anti_0ligarki @islah_bahrawi Tidak semua Wahabi salafi di Indonesia menjadi teroris tetapi hampir semua teroris yang terkait Islam radikal di Indonesia berfaham Wahabi salafi ....,Positif
@neohistoria_id Simpel.. Mereka benci islam. Tuanku imam bonjol mudah dilabeli radikal oleh mereka ,Negatif
Cukup Islam saja tanpa disertai embel-embel moderat radikal fundamental tradisional atau lainnya. Barat-lah biang kerok masalah di dunia Islam. Dalam menjalankan politik belah bambu Barat mengelompokkan umat Islam untuk kepentingan penjajahan Barat. https://t.co/v3iMPyD9tK,Positif
@MbulGendhut Kalau tolol itu jangan kepedean Oten radikal. Lo ngapain sih terobsesi banget sama Islam seperti Misonaris kristen abad pertengahan yg sering memfitnah Islam. Semakin sadar gue kalau Al Quran itu emang nyata. Al baqarah ayat 20: orang2 Kristen gak akan pernah puas sebelum kamu,Negatif
@Zeus_yucegod islAM mi?,Positif
@enigma8592 @Gunung_Agoeng @Gans_Flanker @dabudabu6969 @joehelmiy @zakiberkata Dia itu berotak UDANG... Dan dia termasuk salah satu kaum dari kelompok ISLAM RADIKAL.,Negatif
Banyak yang sudah jadi kaki tangan Israel bahkan sdh ada dalam sebuah Partai dan Ormas Islam. Biasanya dikader lewat agennya yang ada di Singapura. Umumnya mereka benci kelompok Islam yg mengecam Israel. Mengkampanyekan anti intoleran dan radikal utk memancing simpati.,Negatif
@gilacoyy Yang kaya gitu sebutannya radfem emang ekstrimis. Kayak islam aja ada juga yg radikal ekstrimis tp apa lu langsung generalisasiin semua muslim ekstrimis? Kagak kan???,Negatif
jangan heran kalau ada yg kritik ulama dan semacamnya karena emg ada aja yg memperalat agama untuk kepentingan pribadi / kelompok. nah diskriminasi terhadap perempuan bercadar juga dimulai karena banyaknya islamophobia yg membangun gambaran bhw islam radikal berpenampilan(n.),Positif
@Arjun98776999 Spektrum feminisme udah banyak begitu juga dengan pemikiran Islam mungkin ini yang tidak bisa dipahami dengan baik oleh dia Bisa aja dia hanya tau feminisme radikal yg bahkan menganggap jilbab sebagai lambang dogma dan pengekangan hak berpakaian oleh agama.,Negatif
@Aryprasetyo85 Dewan syariah= ada unsur islam Radikal,Negatif
@udaytokay Rencana jelekin islam ttp jalan karena meneruskan road plan rezim @jokowi pertanyaan gw cuman 1 : lo #buzzerrp darimana? Anak gereja kah? Institusi kah? Grup debt collector? Hindu radikal? Buzzer swasta? Dll? Biar gw bisa klasifikasiin lo berdasarkan komandan kompinya,Negatif
@affanmauIana @MikaelDewabrata kyk anis ya badut islam radikal?,Negatif
@Nicoadic @MikaelDewabrata ahok masih bener sih gw malah takut sama kader yg islam radikal kyk anis,Negatif
@Fridomazon @WijiSantosa14 @ricardo_bobby @Tita83079013 @jokowi FYI aja nih ya orang orang Radikal itu yang dikenal sebagai teroris itu malah memandang NKRI negara kafir makanya main bom bom aja kalo kami umat islam memandang NKRI itu negara islam karena presidennya islam dan mayoritas islam penduduknya sampai sini paham?,Negatif
Because you think feminist is against Islam. Org radikal or konservatif ngecap feminist itu alay menentang agamalah dll.. Termakan omongan jelek org ttg feminist.,Negatif
@Rusli78880205 @WijiSantosa14 @ricardo_bobby @Tita83079013 @jokowi Ga salah anda di cap radikal anda aja tidak mengakui ini negara kesatuan malah bilang negara islam saya tidak masalah kalo ada orang islam tinggal bertetanggaan dengan saya yang saya takutkan orang seperti anda yang ga mengakui negara pancasila,Negatif
Jadi kalo yg agamanya Islam bersuara kalo g rasis intoleran buzzer teroris radikal ya Oten https://t.co/lBy227hsZ5,Negatif
Benarkah tuduhan para pembenci syaikul islam ibnu Taimiyyah yg mengatakan fatwa2nya Radikal sadis sesat &amp; menyesatkan &amp; suka mengkafir2kan? https://t.co/IHuEoiepl9,Negatif
@Bambangmulyonoo Halah tai.. Faktanya aman aja sampai sekarang dia. Sok nyerang kalangan Islam dengan sebutan Radikal Radikal. Itu kan cuma cara kau cari makan dengan jualan ketakutan meradikalkan Islam dan para pengikutnya. Bangsat tetaplah bangsat!!!,Negatif
Feminisme yg asli ga bertentangan sama Islam kok Kak malah sejalan banyak kok jurnalnya ini salah satunya mungkin feminisme yg selama ini KK paham mungkin kaum feminazi (Feminis Radikal/merasa superior) di kelompok apapun kalau radikal ya jelek ga cuma Feminis... https://t.co/F1RzUeySEc,Negatif
@dij4lecunt @syajaraddur @bitterliife @Si_Meengg @lavend_riana @hawooroo Baik liberal n Radikal prinsipnya jgn atur bukan? Islam ngatur penganutnya cara berpkaian G masuk bukan nilainya,Negatif
@chanzyeolk @03__nakula @Aryprasetyo85 @dwioktariyadi @islah_bahrawi @kangwaqfi2 @pn7l7h @tolakbigotnkri Mainan Islam radikal digaungkan lagi ada yang hendak ditutupi kah?,Negatif
Dan si nepobaby @gibran_tweet malah tampak spt sengaja manfaatin moment dari kasus ngga masuk akal ini. Stlh dicermati malahan lbh masuk akal kalau ada yg bilang kasus ini hanya rekayasa seklpk radikal intoleran anti Islam. utk menjelek2an ummat Islam.,Negatif
@Si_Meengg Jangankan bercadar yg cm sekedar bergamis sm kerudung nutup dada aja udh dikira islam radikal ,Negatif
@gagal_hijrah KelompokÂ² SALAFI WAHABI KHILAFAH RADIKAL TERORIS sperti mrk itu menghalalkan segala cara agar ajaranÂ² SESAT dari kelompok mrk bsa di sebarluaskan di seluruh Indonesia dgn bawaÂ² agama islam hadist serta ayatÂ² suci Al Qur'an buat tameng skaligus utk mencari dalil scara asalÂ²an.,Negatif
Trus klo antum @gibran_tweet turun tangan apakah trus ormas Radikal tsb dibubarkan atau gmn?? Negara islam Indonesia ini ya???,Negatif
@ilhampurnama887 Lah anda sendiri radikal dan intoleran...setiap hari menjelekÂ²an islam terus...anda pasti punya penyakit hati yg parah bahkan anda ini sudah mengalami gangguan jiwa yg akut...,Negatif
@Roastery_expert @kompascom mencak-mencak tapi tidak ada yang radikal sampai razia suruh tutup. Festival kuliner ini kan berbeda kalau ormas cuma mencak-mencak saja mungkin tidak sampai heboh tapi ini kan beda... ormas islam sampai turun ke lokasi nutupin.,Negatif
@air_air24 @Jendral__Langit @AyaniMel @BayuAngora @Blue12Duck @bangjabat10 @batxave @anthwf77 @endoe21 @runtari13 @DhammaDjunaidi @DelianaWahyu Bani penjajahan ?? Wow betapa munafik muslim muslim bodoh fanatik/radikal selalu denial jika islam justru berkembang lewat perang penjajahan &amp; pembantaian Jika islam bantai islam muslim buta tuli namun jika muslim dihajar umat lain karena kejahatannya muslim kesetanan ,Negatif
@kompascom Gibran harus berani melawan arus islam2 radikal anjing kurap pantek amaknyo itu. Islam kanciang.,Negatif
@reltanahkusir Yes. Kristen radikal&amp;islam radikal jg sama2 kuat di Solo. Salah satu unjuk kekuatannya adlh pembangunan pesantren gede depan tempat retreat umat kristen di karangpandan ,Negatif
orang itb kalo gak radikal islam ya gini*,Negatif
@Hamaspesek Muslim radikal belum ada waktu itu. Otak yg merusak bangsa ini adalah Rizieq Syihab anjing kurap dan pengikut2nya.,Negatif
@wansrosadi @cobeh2022 ISLAM muluk yg jadi BAHAN PENCITRAAN.. abis KAMPANYE baru teriak RADIKAL..INTOLERAN.. ,Negatif
@muhammaroke Di rezim dia islam radikal tumbuh subur,Negatif
@morganolivia777 @SoftWarNews Islam radikal itu buatan Amerika sekutu Israel ad Dajjal,Negatif
@supono_edi404 @wawa_huwa @adiguna___ Sebenarnya ajaran Islam itu bagus. Orang orang kayak kalian sendiri yg menyebabkan Islam diidentikkan dengan radikal intoleran bodoh terbelakang teroris dan berbagai macam stereotype lainnya.Terus kalian bales pake istilah islamophobia padahal kalian sendiri yg mnyebabkan itu,Positif
@ferrykoto Berharap apa sama orang radikal?. Mereka tuh maunya Indonesia jadi negara Islam jadi wajar kalo protesnya sangat intoleran begitu. Non halal sama haram apa bedanya? Kalo udah ada salah satu dari keterangan itu jelas umat Islam gaboleh beli kan? Terus mau apanya lagi yg diprotes?,Negatif
MBAH SURO GAYA BARU NEO PKI. MG (GUFRON) SUATU ALAT MEDIA GIAT OPSUS INTELIJEN PARTISAN MILITAN RADIKAL EKSTREMIS KIRI NEOPKI DAN SEPILIS UTK MERUSAK MENYINGKIRKAN DAN MENGHANCURKAN ISLAM DI NKRI#JASMERAHPKI#NEOPKIBANGKITDISUBURKANDIRAWATDIJAGAINOLEHREZIMMALINGJOKOWILUHUTPDIP.,Negatif
@Siswotomo187571 HP jago kalo buat ngoyak ngoyak islam sengaja adu domba ngacak ngacak islam dan di biarkan di lindungi ada yg coba meluruskan di capkan radikal anti pancasila! ingat pilkada DKI gosip nya anis dimajuin berarti isu yaman harus di angkat biar kaesang mulus tanpa gangguan!,Negatif
@Bambangmulyonoo @Dialoha Apakah ummat Islam radikal?,Negatif
@Bambangmulyonoo Anda itu korban grandbStrategi Belah Bambu umat Islam...!! Anda Bodoh aja Tidak Memahami.. Terlena dengan Permainan Mereka Seolah2 Ada Kumpulan Orang2 Radikal yang Mau Menguasai Negeri ini..! Hahahaha itulah kebodohan Kalian dan akhirnya Terbukti anda Kecewa skr..!!!,Negatif
@dediapmin Mengapa kamu selalu ngotot saat aku memberi penjelasan? Sudah ku bilang kan Islam itu mengharamkan terorisme dan radikalisme!! Tetapi kamu selalu ngotot islam itu radikal dan sekarang kamu bertanya aku islam yg mana. Justru kamu yang dipenuhi rasa radikal dan teroris!!,Negatif
@dediapmin Kamu tahu apa tentang agamaku? Aku islam dari lahir aku juga mengikuti majelis yang dipimpin oleh dua habaib kami tidak pernah diajarkan untuk menjadi radikal!! Aqidah teroris itu berbeda dengan aqidah ahlussunnah. Kamu itu sudah terhasut kawan kamu terhasut oleh kebencian,Positif
malu-maluin bro agama pacifisme ini seakan jadi kelihatan radikal gara-gara cara kalian branding dan koar-koar di sosmed sama-sama islam aja saling kafir-kafiran malu sama keyakinan lain yang mereka juga punya cabang keyakinan tapi tidak saling olok-mengolok ,Negatif
@Tita83079013 udah berkali2 ahli agama islam bilang hijab tdk harus dlm kitab suci.kecuali yg dr group radikal /yaman,Negatif
@dediapmin Kalau saya radikal sudah saya bunuh semua temanÂ² saya yang non islam kawan apakah kamu tahu definisi radikal? Jangan bertingkah seolah kamu paling bersih. Teroris yg mengaku dari agamamu lebih kejam dan lebih radikal dari teroris yang mengaku dari agamaku,Negatif
@dediapmin Islam radikal saja jumlahnya tak melebihi satu negara.. Islam tak pernah mengajarkan radikalisme coba kamu lihat Nazi Jerman? Kamu lihat pembantaian suku aborigin kamu lihat amerika jatuhin bom atom di Hiroshima dan Nagasaki..,Negatif
Ajaran budi ialah ajaran Hakikat yaitu Islam versi Hakikat dan semua Budaya Ageman Nusantara versi Hakikat Yang dimaksud Islam yang merusak Nusantara adalah Islam yang radikal ekstrimis teroris syariati (tekstualitas) atau khawarij (Islam yang sebatas syariat &amp; anti Nusantara),Positif
Kalo mau jujur sama aja islam radikal rezim dia juga yg pelihara Fear mongering ala indo akan disuriahkan dua issue itu termasuk perisakan terhadap minoritas juga sama sama diperlihara,Negatif
@Tita83079013 @jokowi 2030 memang layak bubar INDON ini... DUKUNG PAPUA MERDEKA DAHHH... ANJING2 ISLAM RADIKAL INI LAYAK DI HANCURKAN,Negatif
@Kurt84794464 @ferrykoto Intinya kaum kafir ingin hidup bebas sebebas bebasnya tanpa ada menganggu. Sakkarepe dewe! Bila ada umat islam protes langsung di smatkan radikal intoleran.,Negatif
@islah_bahrawi Ini agen Mossad Israel menyamar sebagai muslim doktri umat Islam awam agar menjadi radikal lakukan pemboman. https://t.co/UeGz7PbkiR,Negatif
Muslim indo itu kenapa kalo ga radikal islam KTP,Negatif
Sudah mulai kan dulu HTI kemudian FPI menyusul Salafi dan saat ini yg dibidik N* yang selama ini bersama-sama mereka menyerang Ormas Islam yg dianggap ga bisa diatur dan dituduh radikal .sangat terencana.,Negatif
https://t.co/ygmxBFxphJ bani #neokhawarij cem habib bughot cem gini sama halnya takfiri bhkan lbh bahaya ktimbang KAFIR yg memerangi Islam.ucapan bang H. #RhomaIrama adlh fakta seabsolut Quran jika habib2 kek gini arogan radikal bhkan sesad.#nasabhabaib #nasabhabib #nasabbaalawi,Negatif
@Andreas130869 @henrymanik1 @SiputUpdate @Sentjoko @Kemenag_RI ISLAMOPHOBIA menurut sy menunjukkan keberhasilan agenda adu domba dan pengrusakan citra seluruh agama melalui Islam tanpa disadari itu sebenarnya bertujuan mengkerdilkan semua agama diakui atau tdk hanya Islam yg masih Radikal melawan perbuatan setan contohnya LGBT. Zina.,Negatif
@gibran_tweet Hal biasa klo sesama muslim saling ingatkan dlm bentuk himbauan utk tdk makan yg diharamkan dlm Islam atau mnghadiri acara festivalnya. Sederhana. Klo himbauan spt ini dicap intoleran dan radikal brarti salah kaprah memahami toleransi. Yuk ttp bersatu &amp; wspada provokasi.,Negatif
@AbidZikril62016 @arc_stray @mx00711 @spektrumku @bnsphrxyzzz oh jelas dong anggota NU pasti ada yg radikal ekstrimis garis keras teroris juga. Selama masih beriman pada Islam mau setoleran semoderate apapun leadernya yg di bawah tetep ada yg islami .,Negatif
@veroaktivis @Autophile_25 @Avolanza Lhohhh piye tow muslim di ajarkan untuk mengolok-olok bangsa yahudi dan melaknat bangsa yahudi dan akan memeranggi bangsa yahudi.bukan begitu ? Sekarang minta damai antara islam yahudi &amp; kristen. Khamas itu beridiologi radikal mereka islam garis keras dan ingin melenyapkan yahudi,Negatif
Orang Islam bisa makan Kosher food kalau penganut Yudaisme belum tentu bisa makan Halal food. Karena Kosher lebih kompleks dari Halal. Gak kebayang Oten radikal harus hidup side by side sama pemeluk Yudaisme. Halal food aja udah kejang2 penuh kebencian. di SG banyak,Negatif
@nicrofocale Arab dan Islam radikal yang lebih parasit. Di Indon habib2 palsu Arab seperti virus yang merusak budaya bangsa. Juga Islam radikal dimana2 membuat muslim jadi teroris di seluruh dunia. Ajaran dungu atas nama Islam merusak otak para muslim termasuk otak lu,Negatif
@MbulGendhut Sources: faithfreedom. Dear Oten radikal 72 bidadari itu gal ada tertulis di Quran itu karangan2 pembenci Islam zaman dulu aja. Seperti banyak misionaris kristen yg bikin Polemik tukang nyebarin fitnah ke Islam. Seperti di Surat Al Baqarah ayat 120 orang2 kristen gak akan,Negatif
Piye Mas Wali @gibran_tweet sampeyan kan masih walkot Solo kok masih ada ormas2 radikal mengataskan agama Islam,Negatif
Bos kurang-kuranginlah yang gini-gini opiniÂ² yang kaya gini yang justru bikin orang nonis kurang simpatik sama. islam kesannya kaya arogan banget dan nggak bisa berbaur banget agama laen dan akhirnya sering difitnah radikal intoleran dll gegara orangÂ² kaya antum nih..,Negatif
@gzmanta @Just_Ab1 Dia Islam radikal mas jadi yang menurut dia gak sesuai agama Islam langsung dia basmi.,Negatif
@AyaniMel Aneh bahkan ajaran Islam sj dianngap radikal otak mereka dimana ya?,Negatif
@ngurahsaka Lu seenaknya aja nyebarin propaganda islam sbg agama radikal sementara duit wisatawan muslimnya lu makan jg. Harusnya konsisten donk tolak semuanya jgn malah hipokrit duitnya lu makan jg sampe gendut gitu!,Negatif
Bayi teroris cilik ini menjadi sasaran bom Israel untuk memusnahkan kelompok teroris radikal Islam Hamasâ€¼ï¸ https://t.co/BDgJTr4mTT,Negatif
Terus makin lama gue makin tau kalau ternyata di kampus gue ada gerakan islam radikalisme. Percaya gak percaya. Kampus islam negri. Sedang disusupi islam radikal lewat pembelajaran di kampus melalui dosen2nya.,Negatif
Abis kelas gue nanya salah satu temen gue yg gue nilai dia itu paling alim di kelas. Gue nnya gimana pendapat dia ttg materi2 yg diajarkan dosen tadi. Dia jawab ajaran islam yg diajarkan beliau cenderung radikal beda sama ajaran islam yg diajarkan di madrasah kita dulu ,Positif
@crimsonrubyy tapi jujur ya islam2 yang kek gini malah bikin image islam jadi jelek bgt dan terkesan ortodoks radikal ,Negatif
ðŸ‡ºðŸ‡¸ðŸ‡®ðŸ‡± Anak-anak dan warga islam #Gaza sengaja di bantai oleh Israel &amp; AS dengan propaganda membasmi teroris radikal Islam dan menguasai wilayahnya untuk perdamaian dunia Internasional https://t.co/8Thhbh8Gob,Negatif
@GL_Filosufi @dewix666 Ceramah2 radikal macam somat felix cina siauw babi rizieq abu bakar baasyir tua bangka setan itu lah yg bikin kalian ngebom bali sampe 2x islam jahanam,Negatif
@febrofirdaus Golongan islam radikal fundamentalis kayak @Just_Ab1 di doxing aja siapa dibalik akun itu kayak gimana orangnya dimana lokasinya disebar seperti apa foto orangnya atau malah siapa yang membiayai disebar aja informasinya ke publik,Negatif
 MBAH SURO GAYA BARU NEO PKI MG SUATU GIAT OPSUS INTELIJEN PARTISAN MILITAN RADIKAL EKSTREMIS KIRI NEOPKI DAN SEPILIS UNTUK MERUSAK DAN MENGHANCURKAN ISLAM DI NKRI.,Negatif
Solo knp skrg banyak ormas islam radikal sih? bring back Solo yg diverse rukun tentrem dan banyak kristen jowo ne iku.,Negatif
Ak sbg muslim tidk mau claim org2begini. Kek apasi anjirrrr org udh ada tulisanny non-halal ya berarti bkn buat muslim bego Se rapuh itu kah imanmu sampe gini doang di salty-in? Org2 kek gini nih yg bikin islam mkin dipandang radikal,Negatif
@ilhampurnama887 Dimata islam abangan islam yang gak mau gabung PKI jaman dulu semua radikal.,Negatif
@jt_6123 @NovrezaH @Just_Ab1 Saya percaya di DSKS 1000%. Cuma orang PKI yang menyebut umat Islam sebagai radikal.,Negatif
@ProfOnline_id Dipekabaru ada mesjid tepatnya dijalan Riau GG mustika ujung adalah sarang radikal dan teroris mohon dibantu viralkan karena gegara mesjid itu bangunan2 disekitarnya dijual gk laki2 karena suara toanya sudah keterlaluan sehingga mengganggu kehidupan dan ketenangan masyarakat!,Negatif
Islam moderat tugasnya provokator Islam radikal tugasnya eksekutor Setali 3 uang Bingung??? ,Negatif
@Valhallaah Itulah yg dsebut dng islam moderat Saat islam radikal muncul merekalah yg menetralisir katanya hanya oknum Mrk yg cari member u/ djadikan islam Mualaf ingkar di intimidasi/teror Sasarannya perempuan dhamili anak jd sandera Begitulah siklusnya,Negatif
ABU BAJAR BAASYIR DULU ITU BERJAYA DI MALAYSIA DGN DARUL ARQOM. KEMUDIAN DIBERANGUS DIUSIR DIBASMI DISEBUT ISLAM SUNGSANG SESAT. ABU BAKAR BAASYIR LARI KE NGRUKI BIKIN PONPES RADIKAL INTOLERAN. SEKARANG SETELAH BEBAS MURNI MALAH BIKIN DEWAN SYARIAH KOTA SURAKARTA. UPAYA MAKAR.,Negatif
BALI JUSTRU HARUS WASPADA DENGAN ISLAM MODERAT NUSANTARA Isu Bom Islam radikal sekarang sudah nggak relevan karena dah terjadi 20-an tahun lalu. Yang relevan adalah Teror TOA brutal di Bali dari Masjid ormas Ijo yang mengklaim paling moderat SE Indonesia Raya. https://t.co/7uzTEXrbJy,Negatif
