full_text,kelas,cleaned_text,lower_text,tokens,no_stopwords,stemmed_tokens,processed_text
@piiyychan Udah ada yang quote tuh orang islam disuruh waspada sama propaganda wokeism dibilang fasis . Serampangan bangat labeling orang lain. Even sesama gay yang sejalan sama PKS diinvalidasi . Kalo udah gitu apalagi kalo bukan radikal.,Negatif, Udah ada yang quote tuh orang islam disuruh waspada sama propaganda wokeism dibilang fasis  Serampangan bangat labeling orang lain Even sesama gay yang sejalan sama PKS diinvalidasi  Kalo udah gitu apalagi kalo bukan radikal, udah ada yang quote tuh orang islam disuruh waspada sama propaganda wokeism dibilang fasis  serampangan bangat labeling orang lain even sesama gay yang sejalan sama pks diinvalidasi  kalo udah gitu apalagi kalo bukan radikal,"['udah', 'ada', 'yang', 'quote', 'tuh', 'orang', 'islam', 'disuruh', 'waspada', 'sama', 'propaganda', 'wokeism', 'dibilang', 'fasis', 'serampangan', 'bangat', 'labeling', 'orang', 'lain', 'even', 'sesama', 'gay', 'yang', 'sejalan', 'sama', 'pks', 'diinvalidasi', 'kalo', 'udah', 'gitu', 'apalagi', 'kalo', 'bukan', 'radikal']","['udah', 'quote', 'tuh', 'orang', 'islam', 'disuruh', 'waspada', 'propaganda', 'wokeism', 'dibilang', 'fasis', 'serampangan', 'bangat', 'labeling', 'orang', 'even', 'gay', 'sejalan', 'pks', 'diinvalidasi', 'kalo', 'udah', 'gitu', 'kalo', 'radikal']","['udah', 'quot', 'tuh', 'orang', 'islam', 'disuruh', 'waspada', 'propaganda', 'wokeism', 'dibilang', 'fasi', 'serampangan', 'bangat', 'label', 'orang', 'even', 'gay', 'sejalan', 'pk', 'diinvalidasi', 'kalo', 'udah', 'gitu', 'kalo', 'radik']",udah quot tuh orang islam disuruh waspada propaganda wokeism dibilang fasi serampangan bangat label orang even gay sejalan pk diinvalidasi kalo udah gitu kalo radik
@boizqi @WEschenbach @poppetjesgordij @Wolfypolitics @Salwan_Momika1 Ngomong apa kamu ini goblok. Radikal islam kadrun diganti dngn radikal sunda wiwitan. Yg overproud merasa lebih hebat merasa penguasa dunia. Atleast sesuai realitas dan fakta saya tau kamu merasa kalah saing tapi bukan begini caranya.,Negatif,     Ngomong apa kamu ini goblok Radikal islam kadrun diganti dngn radikal sunda wiwitan Yg overproud merasa lebih hebat merasa penguasa dunia Atleast sesuai realitas dan fakta saya tau kamu merasa kalah saing tapi bukan begini caranya,     ngomong apa kamu ini goblok radikal islam kadrun diganti dngn radikal sunda wiwitan yg overproud merasa lebih hebat merasa penguasa dunia atleast sesuai realitas dan fakta saya tau kamu merasa kalah saing tapi bukan begini caranya,"['ngomong', 'apa', 'kamu', 'ini', 'goblok', 'radikal', 'islam', 'kadrun', 'diganti', 'dngn', 'radikal', 'sunda', 'wiwitan', 'yg', 'overproud', 'merasa', 'lebih', 'hebat', 'merasa', 'penguasa', 'dunia', 'atleast', 'sesuai', 'realitas', 'dan', 'fakta', 'saya', 'tau', 'kamu', 'merasa', 'kalah', 'saing', 'tapi', 'bukan', 'begini', 'caranya']","['ngomong', 'goblok', 'radikal', 'islam', 'kadrun', 'diganti', 'dngn', 'radikal', 'sunda', 'wiwitan', 'yg', 'overproud', 'hebat', 'penguasa', 'dunia', 'atleast', 'sesuai', 'realitas', 'fakta', 'tau', 'kalah', 'saing']","['ngomong', 'goblok', 'radik', 'islam', 'kadrun', 'diganti', 'dngn', 'radik', 'sunda', 'wiwitan', 'yg', 'overproud', 'hebat', 'penguasa', 'dunia', 'atleast', 'sesuai', 'realita', 'fakta', 'tau', 'kalah', 'sa']",ngomong goblok radik islam kadrun diganti dngn radik sunda wiwitan yg overproud hebat penguasa dunia atleast sesuai realita fakta tau kalah sa
@ilhampurnama887 Apapun lah sebutannya yang jelas untuk kelompok-kelompok radikal keagamaan (Islam) harus dilarang ada di NKRI karena jelas-jelas mereka tidak mengakui Pancasila dan UUD1945 !!!,Positif, Apapun lah sebutannya yang jelas untuk kelompokkelompok radikal keagamaan Islam harus dilarang ada di NKRI karena jelasjelas mereka tidak mengakui Pancasila dan UUD , apapun lah sebutannya yang jelas untuk kelompokkelompok radikal keagamaan islam harus dilarang ada di nkri karena jelasjelas mereka tidak mengakui pancasila dan uud ,"['apapun', 'lah', 'sebutannya', 'yang', 'jelas', 'untuk', 'kelompokkelompok', 'radikal', 'keagamaan', 'islam', 'harus', 'dilarang', 'ada', 'di', 'nkri', 'karena', 'jelasjelas', 'mereka', 'tidak', 'mengakui', 'pancasila', 'dan', 'uud']","['apapun', 'sebutannya', 'kelompokkelompok', 'radikal', 'keagamaan', 'islam', 'dilarang', 'nkri', 'jelasjelas', 'mengakui', 'pancasila', 'uud']","['apapun', 'sebutannya', 'kelompokkelompok', 'radik', 'keagamaan', 'islam', 'dilarang', 'nkri', 'jelasjela', 'mengakui', 'pancasila', 'uud']",apapun sebutannya kelompokkelompok radik keagamaan islam dilarang nkri jelasjela mengakui pancasila uud
Islam agamaku Toleransi jalan hidupku Radikal-Terorisme adalah musuhku. - - - #KateMiddleton #JISOO #LISA #BLACKPINK #SEVENTEEN #BTS #bhinnekatunggalika #instagramdown #tolakintoleransi #tolakradikalisme #tolakterorisme https://t.co/OSVChI3LFr,Positif,Islam agamaku Toleransi jalan hidupku RadikalTerorisme adalah musuhku    KateMiddleton JISOO LISA BLACKPINK SEVENTEEN BTS bhinnekatunggalika instagramdown tolakintoleransi tolakradikalisme tolakterorisme ,islam agamaku toleransi jalan hidupku radikalterorisme adalah musuhku    katemiddleton jisoo lisa blackpink seventeen bts bhinnekatunggalika instagramdown tolakintoleransi tolakradikalisme tolakterorisme ,"['islam', 'agamaku', 'toleransi', 'jalan', 'hidupku', 'radikalterorisme', 'adalah', 'musuhku', 'katemiddleton', 'jisoo', 'lisa', 'blackpink', 'seventeen', 'bts', 'bhinnekatunggalika', 'instagramdown', 'tolakintoleransi', 'tolakradikalisme', 'tolakterorisme']","['islam', 'agamaku', 'toleransi', 'jalan', 'hidupku', 'radikalterorisme', 'musuhku', 'katemiddleton', 'jisoo', 'lisa', 'blackpink', 'seventeen', 'bts', 'bhinnekatunggalika', 'instagramdown', 'tolakintoleransi', 'tolakradikalisme', 'tolakterorisme']","['islam', 'agamaku', 'toleransi', 'jalan', 'hidupku', 'radikalterorism', 'musuhku', 'katemiddleton', 'jisoo', 'lisa', 'blackpink', 'seventeen', 'bt', 'bhinnekatunggalika', 'instagramdown', 'tolakintoleransi', 'tolakradikalism', 'tolakterorism']",islam agamaku toleransi jalan hidupku radikalterorism musuhku katemiddleton jisoo lisa blackpink seventeen bt bhinnekatunggalika instagramdown tolakintoleransi tolakradikalism tolakterorism
Kelompok Wahabi dengan platform media online dan akun dunia mayanya mrk selalu menebarkan Islam yang eksklusif keras intolerant dan tak mau menghargai perbedaan. Wajah Islam yang mereka bangun penuh dg tindakan-tindakan yang radikal.,Negatif,Kelompok Wahabi dengan platform media online dan akun dunia mayanya mrk selalu menebarkan Islam yang eksklusif keras intolerant dan tak mau menghargai perbedaan Wajah Islam yang mereka bangun penuh dg tindakantindakan yang radikal,kelompok wahabi dengan platform media online dan akun dunia mayanya mrk selalu menebarkan islam yang eksklusif keras intolerant dan tak mau menghargai perbedaan wajah islam yang mereka bangun penuh dg tindakantindakan yang radikal,"['kelompok', 'wahabi', 'dengan', 'platform', 'media', 'online', 'dan', 'akun', 'dunia', 'mayanya', 'mrk', 'selalu', 'menebarkan', 'islam', 'yang', 'eksklusif', 'keras', 'intolerant', 'dan', 'tak', 'mau', 'menghargai', 'perbedaan', 'wajah', 'islam', 'yang', 'mereka', 'bangun', 'penuh', 'dg', 'tindakantindakan', 'yang', 'radikal']","['kelompok', 'wahabi', 'platform', 'media', 'online', 'akun', 'dunia', 'mayanya', 'mrk', 'menebarkan', 'islam', 'eksklusif', 'keras', 'intolerant', 'menghargai', 'perbedaan', 'wajah', 'islam', 'bangun', 'penuh', 'dg', 'tindakantindakan', 'radikal']","['kelompok', 'wahabi', 'platform', 'media', 'onlin', 'akun', 'dunia', 'mayanya', 'mrk', 'menebarkan', 'islam', 'eksklusif', 'kera', 'intoler', 'menghargai', 'perbedaan', 'wajah', 'islam', 'bangun', 'penuh', 'dg', 'tindakantindakan', 'radik']",kelompok wahabi platform media onlin akun dunia mayanya mrk menebarkan islam eksklusif kera intoler menghargai perbedaan wajah islam bangun penuh dg tindakantindakan radik
@petitestardust Ini salah satu dampak buruk pemerintah yg demonisasi agama dan kepercayaan lain (terutama Islam) Nilai-nilai moral sudah makin bergeser Kalau ada teguran ttg ajaran agama yg salah selalu dibilang radikal Padahal negara yg katanya dasarnya itu Pancasila. 1/n,Negatif, Ini salah satu dampak buruk pemerintah yg demonisasi agama dan kepercayaan lain terutama Islam Nilainilai moral sudah makin bergeser Kalau ada teguran ttg ajaran agama yg salah selalu dibilang radikal Padahal negara yg katanya dasarnya itu Pancasila n, ini salah satu dampak buruk pemerintah yg demonisasi agama dan kepercayaan lain terutama islam nilainilai moral sudah makin bergeser kalau ada teguran ttg ajaran agama yg salah selalu dibilang radikal padahal negara yg katanya dasarnya itu pancasila n,"['ini', 'salah', 'satu', 'dampak', 'buruk', 'pemerintah', 'yg', 'demonisasi', 'agama', 'dan', 'kepercayaan', 'lain', 'terutama', 'islam', 'nilainilai', 'moral', 'sudah', 'makin', 'bergeser', 'kalau', 'ada', 'teguran', 'ttg', 'ajaran', 'agama', 'yg', 'salah', 'selalu', 'dibilang', 'radikal', 'padahal', 'negara', 'yg', 'katanya', 'dasarnya', 'itu', 'pancasila', 'n']","['salah', 'dampak', 'buruk', 'pemerintah', 'yg', 'demonisasi', 'agama', 'kepercayaan', 'islam', 'nilainilai', 'moral', 'bergeser', 'teguran', 'ttg', 'ajaran', 'agama', 'yg', 'salah', 'dibilang', 'radikal', 'negara', 'yg', 'dasarnya', 'pancasila', 'n']","['salah', 'dampak', 'buruk', 'pemerintah', 'yg', 'demonisasi', 'agama', 'kepercayaan', 'islam', 'nilainilai', 'moral', 'berges', 'teguran', 'ttg', 'ajaran', 'agama', 'yg', 'salah', 'dibilang', 'radik', 'negara', 'yg', 'dasarnya', 'pancasila', 'n']",salah dampak buruk pemerintah yg demonisasi agama kepercayaan islam nilainilai moral berges teguran ttg ajaran agama yg salah dibilang radik negara yg dasarnya pancasila n
@CNNIndonesia Pasti itu Islam radikal atau teroris,Negatif, Pasti itu Islam radikal atau teroris, pasti itu islam radikal atau teroris,"['pasti', 'itu', 'islam', 'radikal', 'atau', 'teroris']","['islam', 'radikal', 'teroris']","['islam', 'radik', 'terori']",islam radik terori
Brita kyk gini plg FAVORIT u/ genk ASU #TERORIS #ZIONIS #KOMUNIS #ISIS #RADIKAL BINaan tito penyembah china doll ASUhan SU JIN pink dari #Gurun GOBI tiongCOCK: @jokowi GARONG DanaHaji alumni @UGMYogyakarta PALSOE kyk @AntoAlif6 @Tita83079013 @kadrunmampos yg BENCI #Islam !! https://t.co/ur5yymfFRO,Negatif,Brita kyk gini plg FAVORIT u genk ASU TERORIS ZIONIS KOMUNIS ISIS RADIKAL BINaan tito penyembah china doll ASUhan SU JIN pink dari Gurun GOBI tiongCOCK  GARONG DanaHaji alumni  PALSOE kyk    yg BENCI Islam  ,brita kyk gini plg favorit u genk asu teroris zionis komunis isis radikal binaan tito penyembah china doll asuhan su jin pink dari gurun gobi tiongcock  garong danahaji alumni  palsoe kyk    yg benci islam  ,"['brita', 'kyk', 'gini', 'plg', 'favorit', 'u', 'genk', 'asu', 'teroris', 'zionis', 'komunis', 'isis', 'radikal', 'binaan', 'tito', 'penyembah', 'china', 'doll', 'asuhan', 'su', 'jin', 'pink', 'dari', 'gurun', 'gobi', 'tiongcock', 'garong', 'danahaji', 'alumni', 'palsoe', 'kyk', 'yg', 'benci', 'islam']","['brita', 'kyk', 'gini', 'plg', 'favorit', 'u', 'genk', 'asu', 'teroris', 'zionis', 'komunis', 'isis', 'radikal', 'binaan', 'tito', 'penyembah', 'china', 'doll', 'asuhan', 'su', 'jin', 'pink', 'gurun', 'gobi', 'tiongcock', 'garong', 'danahaji', 'alumni', 'palsoe', 'kyk', 'yg', 'benci', 'islam']","['brita', 'kyk', 'gini', 'plg', 'favorit', 'u', 'genk', 'asu', 'terori', 'zioni', 'komuni', 'isi', 'radik', 'binaan', 'tito', 'penyembah', 'china', 'doll', 'asuhan', 'su', 'jin', 'pink', 'gurun', 'gobi', 'tiongcock', 'garong', 'danahaji', 'alumni', 'palso', 'kyk', 'yg', 'benci', 'islam']",brita kyk gini plg favorit u genk asu terori zioni komuni isi radik binaan tito penyembah china doll asuhan su jin pink gurun gobi tiongcock garong danahaji alumni palso kyk yg benci islam
@NeilZurong @Matahari_tmr Jgn lupa bro. Klo Islam dr arab kristen dr Israel Hindu dr India Budha dari Nepal. Klo dbilang Islam gak jelas dsini krn mayoritas. Jgn lupa hindhu mayoritas jg radikal di India. Budha jg msih perang sodara di Myanmar. Israel jg negara yg berdiri ditanah negara og.,Negatif,  Jgn lupa bro Klo Islam dr arab kristen dr Israel Hindu dr India Budha dari Nepal Klo dbilang Islam gak jelas dsini krn mayoritas Jgn lupa hindhu mayoritas jg radikal di India Budha jg msih perang sodara di Myanmar Israel jg negara yg berdiri ditanah negara og,  jgn lupa bro klo islam dr arab kristen dr israel hindu dr india budha dari nepal klo dbilang islam gak jelas dsini krn mayoritas jgn lupa hindhu mayoritas jg radikal di india budha jg msih perang sodara di myanmar israel jg negara yg berdiri ditanah negara og,"['jgn', 'lupa', 'bro', 'klo', 'islam', 'dr', 'arab', 'kristen', 'dr', 'israel', 'hindu', 'dr', 'india', 'budha', 'dari', 'nepal', 'klo', 'dbilang', 'islam', 'gak', 'jelas', 'dsini', 'krn', 'mayoritas', 'jgn', 'lupa', 'hindhu', 'mayoritas', 'jg', 'radikal', 'di', 'india', 'budha', 'jg', 'msih', 'perang', 'sodara', 'di', 'myanmar', 'israel', 'jg', 'negara', 'yg', 'berdiri', 'ditanah', 'negara', 'og']","['jgn', 'lupa', 'bro', 'klo', 'islam', 'dr', 'arab', 'kristen', 'dr', 'israel', 'hindu', 'dr', 'india', 'budha', 'nepal', 'klo', 'dbilang', 'islam', 'gak', 'dsini', 'krn', 'mayoritas', 'jgn', 'lupa', 'hindhu', 'mayoritas', 'jg', 'radikal', 'india', 'budha', 'jg', 'msih', 'perang', 'sodara', 'myanmar', 'israel', 'jg', 'negara', 'yg', 'berdiri', 'ditanah', 'negara', 'og']","['jgn', 'lupa', 'bro', 'klo', 'islam', 'dr', 'arab', 'kristen', 'dr', 'israel', 'hindu', 'dr', 'india', 'budha', 'nepal', 'klo', 'dbilang', 'islam', 'gak', 'dsini', 'krn', 'mayorita', 'jgn', 'lupa', 'hindhu', 'mayorita', 'jg', 'radik', 'india', 'budha', 'jg', 'msih', 'perang', 'sodara', 'myanmar', 'israel', 'jg', 'negara', 'yg', 'berdiri', 'ditanah', 'negara', 'og']",jgn lupa bro klo islam dr arab kristen dr israel hindu dr india budha nepal klo dbilang islam gak dsini krn mayorita jgn lupa hindhu mayorita jg radik india budha jg msih perang sodara myanmar israel jg negara yg berdiri ditanah negara og
GIAT OPSUS INTELIJEN PARTISAN MILITAN RADIKAL EKSTREM KIRI NEO PKI DAN SEPILIS RADIKAL EKSTREMIS UNTUK MENCIPTAKAN SIKON GADUH RICUH DAN KONFLIK (HORIZONTAL) ADU DOMBA MEMECAH BELAH UMAT ISLAM DI NKRI MENJELANG PERALIHAN KEKUASAAN DARI JOKOWI SONTOLOYO KE WOWO GEMOY.,Negatif,GIAT OPSUS INTELIJEN PARTISAN MILITAN RADIKAL EKSTREM KIRI NEO PKI DAN SEPILIS RADIKAL EKSTREMIS UNTUK MENCIPTAKAN SIKON GADUH RICUH DAN KONFLIK HORIZONTAL ADU DOMBA MEMECAH BELAH UMAT ISLAM DI NKRI MENJELANG PERALIHAN KEKUASAAN DARI JOKOWI SONTOLOYO KE WOWO GEMOY,giat opsus intelijen partisan militan radikal ekstrem kiri neo pki dan sepilis radikal ekstremis untuk menciptakan sikon gaduh ricuh dan konflik horizontal adu domba memecah belah umat islam di nkri menjelang peralihan kekuasaan dari jokowi sontoloyo ke wowo gemoy,"['giat', 'opsus', 'intelijen', 'partisan', 'militan', 'radikal', 'ekstrem', 'kiri', 'neo', 'pki', 'dan', 'sepilis', 'radikal', 'ekstremis', 'untuk', 'menciptakan', 'sikon', 'gaduh', 'ricuh', 'dan', 'konflik', 'horizontal', 'adu', 'domba', 'memecah', 'belah', 'umat', 'islam', 'di', 'nkri', 'menjelang', 'peralihan', 'kekuasaan', 'dari', 'jokowi', 'sontoloyo', 'ke', 'wowo', 'gemoy']","['giat', 'opsus', 'intelijen', 'partisan', 'militan', 'radikal', 'ekstrem', 'kiri', 'neo', 'pki', 'sepilis', 'radikal', 'ekstremis', 'menciptakan', 'sikon', 'gaduh', 'ricuh', 'konflik', 'horizontal', 'adu', 'domba', 'memecah', 'belah', 'umat', 'islam', 'nkri', 'menjelang', 'peralihan', 'kekuasaan', 'jokowi', 'sontoloyo', 'wowo', 'gemoy']","['giat', 'opsu', 'intelijen', 'partisan', 'militan', 'radik', 'ekstrem', 'kiri', 'neo', 'pki', 'sepili', 'radik', 'ekstremi', 'menciptakan', 'sikon', 'gaduh', 'ricuh', 'konflik', 'horizont', 'adu', 'domba', 'memecah', 'belah', 'umat', 'islam', 'nkri', 'menjelang', 'peralihan', 'kekuasaan', 'jokowi', 'sontoloyo', 'wowo', 'gemoy']",giat opsu intelijen partisan militan radik ekstrem kiri neo pki sepili radik ekstremi menciptakan sikon gaduh ricuh konflik horizont adu domba memecah belah umat islam nkri menjelang peralihan kekuasaan jokowi sontoloyo wowo gemoy
@chanzyeolk @03__nakula @Aryprasetyo85 @cak_noel @dwioktariyadi @pn7l7h @kangwaqfi2 @tolakbigotnkri Ini bukan kecolongan memang aparat sndiri membolehkan Islam radikal. Islam moderat ga bakal bisa mengatasi Islam radikal. Apalagi aparatnya takut ulama. ,Negatif,        Ini bukan kecolongan memang aparat sndiri membolehkan Islam radikal Islam moderat ga bakal bisa mengatasi Islam radikal Apalagi aparatnya takut ulama ,        ini bukan kecolongan memang aparat sndiri membolehkan islam radikal islam moderat ga bakal bisa mengatasi islam radikal apalagi aparatnya takut ulama ,"['ini', 'bukan', 'kecolongan', 'memang', 'aparat', 'sndiri', 'membolehkan', 'islam', 'radikal', 'islam', 'moderat', 'ga', 'bakal', 'bisa', 'mengatasi', 'islam', 'radikal', 'apalagi', 'aparatnya', 'takut', 'ulama']","['kecolongan', 'aparat', 'sndiri', 'membolehkan', 'islam', 'radikal', 'islam', 'moderat', 'ga', 'mengatasi', 'islam', 'radikal', 'aparatnya', 'takut', 'ulama']","['kecolongan', 'aparat', 'sndiri', 'membolehkan', 'islam', 'radik', 'islam', 'moderat', 'ga', 'mengatasi', 'islam', 'radik', 'aparatnya', 'takut', 'ulama']",kecolongan aparat sndiri membolehkan islam radik islam moderat ga mengatasi islam radik aparatnya takut ulama
@AghaarXx Udah ditahap capek dan eneg sih tapi kesel juga apa apa kalau ada pencalonan pemimpin baru ada aja selalu bawa2 islam kemarin dibilang radikal sekarang fasis religius karena budaya islamnya(???) dude apa bae ada budaya islam hhh capek tolong,Negatif, Udah ditahap capek dan eneg sih tapi kesel juga apa apa kalau ada pencalonan pemimpin baru ada aja selalu bawa islam kemarin dibilang radikal sekarang fasis religius karena budaya islamnya dude apa bae ada budaya islam hhh capek tolong, udah ditahap capek dan eneg sih tapi kesel juga apa apa kalau ada pencalonan pemimpin baru ada aja selalu bawa islam kemarin dibilang radikal sekarang fasis religius karena budaya islamnya dude apa bae ada budaya islam hhh capek tolong,"['udah', 'ditahap', 'capek', 'dan', 'eneg', 'sih', 'tapi', 'kesel', 'juga', 'apa', 'apa', 'kalau', 'ada', 'pencalonan', 'pemimpin', 'baru', 'ada', 'aja', 'selalu', 'bawa', 'islam', 'kemarin', 'dibilang', 'radikal', 'sekarang', 'fasis', 'religius', 'karena', 'budaya', 'islamnya', 'dude', 'apa', 'bae', 'ada', 'budaya', 'islam', 'hhh', 'capek', 'tolong']","['udah', 'ditahap', 'capek', 'eneg', 'sih', 'kesel', 'pencalonan', 'pemimpin', 'aja', 'bawa', 'islam', 'kemarin', 'dibilang', 'radikal', 'fasis', 'religius', 'budaya', 'islamnya', 'dude', 'bae', 'budaya', 'islam', 'hhh', 'capek', 'tolong']","['udah', 'ditahap', 'capek', 'eneg', 'sih', 'kesel', 'pencalonan', 'pemimpin', 'aja', 'bawa', 'islam', 'kemarin', 'dibilang', 'radik', 'fasi', 'religiu', 'budaya', 'islamnya', 'dude', 'bae', 'budaya', 'islam', 'hhh', 'capek', 'tolong']",udah ditahap capek eneg sih kesel pencalonan pemimpin aja bawa islam kemarin dibilang radik fasi religiu budaya islamnya dude bae budaya islam hhh capek tolong
@fakenandi_an Pilpres tahun ini membuka mata kalo fanatisme kelompok anti islam itu jauh lebih kuat dibanding fanatisme kelompok yg dicap radikal. Uniknya sebagian dr mereka ktpnya islam bahkan ada yg hobinya nambang.,Negatif, Pilpres tahun ini membuka mata kalo fanatisme kelompok anti islam itu jauh lebih kuat dibanding fanatisme kelompok yg dicap radikal Uniknya sebagian dr mereka ktpnya islam bahkan ada yg hobinya nambang, pilpres tahun ini membuka mata kalo fanatisme kelompok anti islam itu jauh lebih kuat dibanding fanatisme kelompok yg dicap radikal uniknya sebagian dr mereka ktpnya islam bahkan ada yg hobinya nambang,"['pilpres', 'tahun', 'ini', 'membuka', 'mata', 'kalo', 'fanatisme', 'kelompok', 'anti', 'islam', 'itu', 'jauh', 'lebih', 'kuat', 'dibanding', 'fanatisme', 'kelompok', 'yg', 'dicap', 'radikal', 'uniknya', 'sebagian', 'dr', 'mereka', 'ktpnya', 'islam', 'bahkan', 'ada', 'yg', 'hobinya', 'nambang']","['pilpres', 'membuka', 'mata', 'kalo', 'fanatisme', 'kelompok', 'anti', 'islam', 'kuat', 'dibanding', 'fanatisme', 'kelompok', 'yg', 'dicap', 'radikal', 'uniknya', 'dr', 'ktpnya', 'islam', 'yg', 'hobinya', 'nambang']","['pilpr', 'membuka', 'mata', 'kalo', 'fanatism', 'kelompok', 'anti', 'islam', 'kuat', 'diband', 'fanatism', 'kelompok', 'yg', 'dicap', 'radik', 'uniknya', 'dr', 'ktpnya', 'islam', 'yg', 'hobinya', 'nambang']",pilpr membuka mata kalo fanatism kelompok anti islam kuat diband fanatism kelompok yg dicap radik uniknya dr ktpnya islam yg hobinya nambang
